component,name,function,apiType,api,version,specVersion,required,resource,method
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF620,v4.0.0,4.1.0,true,importJob,GET /id
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF620,v4.0.0,4.1.0,true,importJob,DELETE
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,DELETE
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,PATCH
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET /id
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF671,v4.0.0,4.0.0,false,promotion,GET
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF671,v4.0.0,4.0.0,false,promotion,GET /id
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF671,v4.0.0,4.0.0,false,promotion,POST
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF671,v4.0.0,4.0.0,false,promotion,PATCH
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF671,v4.0.0,4.0.0,false,promotion,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,false,serviceSpecification,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,false,serviceSpecification,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organisation,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organisation,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF651,v4.0.0,4.0.0,false,agreement,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF651,v4.0.0,4.0.0,false,agreement,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF651,v4.0.0,4.0.0,false,agreementSpecification,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF651,v4.0.0,4.0.0,false,agreementSpecification,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicSite,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicSite,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF675,v4.0.0,4.0.0,false,geographicLocation,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF675,v4.0.0,4.0.0,false,geographicLocation,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,entitySpecification,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,entitySpecification,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,associationSpecification,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,associationSpecification,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,catalog,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,catalog,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,catalog,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,catalog,PATCH
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,catalog,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,category,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,category,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,category,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,category,PATCH
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,category,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOffering,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOffering,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOffering,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOffering,PATCH
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOffering,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productSpecification,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productSpecification,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productSpecification,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productSpecification,PATCH
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productSpecification,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOfferingPrice,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOfferingPrice,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOfferingPrice,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOfferingPrice,PATCH
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOfferingPrice,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,importJob,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,importJob,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,importJob,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,importJob,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,exportJob,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,exportJob,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,exportJob,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,exportJob,DELETE
TMFC001,ProductCatalogManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC001,ProductCatalogManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC001,ProductCatalogManagement,securityFunction,exposedAPIs,TMF669,v4.0.0,4.0.0,true,,
