component,name,function,apiType,api,version,specVersion,required,resource,method
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF620,v4.0.0,4.1.0,true,importJob,GET /id
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF620,v4.0.0,4.1.0,true,importJob,DELETE
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,DELETE
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,PATCH
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET /id
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF671,v4.0.0,4.0.0,false,promotion,GET
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF671,v4.0.0,4.0.0,false,promotion,GET /id
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF671,v4.0.0,4.0.0,false,promotion,POST
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF671,v4.0.0,4.0.0,false,promotion,PATCH
TMFC001,ProductCatalogManagement,coreFunction,exposedAPIs,TMF671,v4.0.0,4.0.0,false,promotion,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,false,serviceSpecification,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,false,serviceSpecification,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organisation,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organisation,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF651,v4.0.0,4.0.0,false,agreement,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF651,v4.0.0,4.0.0,false,agreement,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF651,v4.0.0,4.0.0,false,agreementSpecification,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF651,v4.0.0,4.0.0,false,agreementSpecification,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicSite,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicSite,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF675,v4.0.0,4.0.0,false,geographicLocation,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF675,v4.0.0,4.0.0,false,geographicLocation,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,entitySpecification,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,entitySpecification,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,associationSpecification,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,associationSpecification,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,catalog,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,catalog,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,catalog,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,catalog,PATCH
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,catalog,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,category,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,category,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,category,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,category,PATCH
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,category,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOffering,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOffering,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOffering,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOffering,PATCH
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOffering,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productSpecification,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productSpecification,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productSpecification,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productSpecification,PATCH
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productSpecification,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOfferingPrice,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOfferingPrice,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOfferingPrice,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOfferingPrice,PATCH
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,productOfferingPrice,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,importJob,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,importJob,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,importJob,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,importJob,DELETE
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,exportJob,GET
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,exportJob,GET /id
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,exportJob,POST
TMFC001,ProductCatalogManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,false,exportJob,DELETE
TMFC001,ProductCatalogManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC001,ProductCatalogManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC001,ProductCatalogManagement,securityFunction,exposedAPIs,TMF669,v4.0.0,4.0.0,true,,
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF622,v4.0.0,4.0.0,true,productOrder,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF622,v4.0.0,4.0.0,true,productOrder,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF622,v4.0.0,4.0.0,true,productOrder,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF622,v4.0.0,4.0.0,true,productOrder,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF622,v4.0.0,4.0.0,true,productOrder,DELETE
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF622,v4.0.0,4.0.0,true,cancelProductOrder,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF622,v4.0.0,4.0.0,true,cancelProductOrder,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF622,v4.0.0,4.0.0,true,cancelProductOrder,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF648,v4.0.0,4.0.0,false,quote,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF648,v4.0.0,4.0.0,false,quote,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF648,v4.0.0,4.0.0,false,quote,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF648,v4.0.0,4.0.0,false,quote,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF648,v4.0.0,4.0.0,false,quote,DELETE
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF663,v4.0.0,4.0.0,false,shoppingCart,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF663,v4.0.0,4.0.0,false,shoppingCart,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF663,v4.0.0,4.0.0,false,shoppingCart,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF663,v4.0.0,4.0.0,false,shoppingCart,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF663,v4.0.0,4.0.0,false,shoppingCart,DELETE
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,DELETE
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productCategory,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productCategory,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productOffering,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productOffering,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productOfferingPrice,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productOfferingPrice,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productSpecification,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productSpecification,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF637,v4.0.0,4.0.0,true,product,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF637,v4.0.0,4.0.0,true,product,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF637,v4.0.0,4.0.0,true,product,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF637,v4.0.0,4.0.0,true,product,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF679,v4.0.0,4.0.0,false,productOfferingQualification,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF679,v4.0.0,4.0.0,false,productOfferingQualification,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF679,v4.0.0,4.0.0,false,productOfferingQualification,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF679,v4.0.0,4.0.0,false,productOfferingQualification,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,checkServiceQualification,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,checkServiceQualification,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,checkServiceQualification,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,checkServiceQualification,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,queryServiceQualification,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,queryServiceQualification,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,queryServiceQualification,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,queryServiceQualification,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,appointment,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,appointment,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,appointment,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,appointment,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,appointment,DELETE
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,searchTimeSlot,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,searchTimeSlot,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,searchTimeSlot,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,searchTimeSlot,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,searchTimeSlot,DELETE
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicSubAddress,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicSubAddress,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddressValidation,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddressValidation,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddressValidation,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddressValidation,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicSite,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicSite,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF716,v4.0.0,4.0.0,false,resourceReservation,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF716,v4.0.0,4.0.0,false,resourceReservation,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF716,v4.0.0,4.0.0,false,resourceReservation,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF716,v4.0.0,4.0.0,false,resourceReservation,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF716,v4.0.0,4.0.0,false,resourceReservation,DELETE
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF716,v4.0.0,4.0.0,false,cancelResourceReservation,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF716,v4.0.0,4.0.0,false,cancelResourceReservation,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF716,v4.0.0,4.0.0,false,cancelResourceReservation,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,checkProductStock,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,checkProductStock,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,checkProductStock,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,checkProductStock,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,checkProductStock,DELETE
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,queryProductStock,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,queryProductStock,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,queryProductStock,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,queryProductStock,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,queryProductStock,DELETE
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,reserveProductStock,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,reserveProductStock,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,reserveProductStock,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,reserveProductStock,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,reserveProductStock,DELETE
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,productStock,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF687,v4.0.0,4.0.0,false,productStock,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF666,v4.0.0,4.0.0,false,billingAccount,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF666,v4.0.0,4.0.0,false,billingAccount,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF676,v4.0.0,4.0.0,false,payment,GET / id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF676,v4.0.0,4.0.0,false,payment,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF683,v4.0.0,unknown,false,partyInteraction,GET / id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF683,v4.0.0,unknown,false,partyInteraction,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,false,service,GET / id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,false,service,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,false,resource,GET / id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,false,resource,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
